,file_name,label_pred
3009,14.도움요청_1258241_label.wav,1.0
3010,14.도움요청_1258244_label.wav,1.0
3011,14.도움요청_1258253_label.wav,1.0
3012,14.도움요청_1258262_label.wav,1.0
3013,14.도움요청_1258293_label.wav,1.0
3014,14.도움요청_1258302_label.wav,1.0
3015,14.도움요청_1258306_label.wav,1.0
3016,14.도움요청_1258354_label.wav,1.0
3017,14.도움요청_1258358_label.wav,1.0
3019,14.도움요청_1258373_label.wav,1.0
3020,14.도움요청_125839_label.wav,1.0
3021,14.도움요청_1258426_label.wav,1.0
3022,14.도움요청_1258497_label.wav,1.0
3023,14.도움요청_1258568_label.wav,1.0
3024,14.도움요청_1258583_label.wav,1.0
3025,14.도움요청_1258590_label.wav,1.0
3026,14.도움요청_126110_label.wav,1.0
3027,14.도움요청_126300_label.wav,1.0
3030,14.도움요청_127158_label.wav,1.0
3031,14.도움요청_127412_label.wav,1.0
3032,14.도움요청_127511_label.wav,1.0
3033,14.도움요청_127531_label.wav,1.0
3034,14.도움요청_127583_label.wav,1.0
3035,14.도움요청_127664_label.wav,1.0
3036,14.도움요청_127687_label.wav,1.0
3039,14.도움요청_128106_label.wav,1.0
3041,14.도움요청_128215_label.wav,1.0
3042,14.도움요청_128381_label.wav,1.0
3043,14.도움요청_128496_label.wav,1.0
3044,14.도움요청_128565_label.wav,1.0
3045,14.도움요청_128655_label.wav,1.0
3046,14.도움요청_128777_label.wav,1.0
3048,14.도움요청_129225_label.wav,1.0
3051,14.도움요청_129829_label.wav,1.0
3052,14.도움요청_130016_label.wav,1.0
3054,14.도움요청_130103_label.wav,1.0
3055,14.도움요청_130118_label.wav,1.0
3057,14.도움요청_130161_label.wav,1.0
3058,14.도움요청_130207_label.wav,1.0
3060,14.도움요청_130501_label.wav,1.0
3062,14.도움요청_131167_label.wav,1.0
3063,14.도움요청_131215_label.wav,1.0
3065,14.도움요청_131501_label.wav,1.0
3066,14.도움요청_131513_label.wav,1.0
3067,14.도움요청_131832_label.wav,1.0
3068,14.도움요청_131945_label.wav,1.0
3069,14.도움요청_131971_label.wav,1.0
3070,14.도움요청_132613_label.wav,1.0
3071,14.도움요청_132671_label.wav,1.0
3072,14.도움요청_133123_label.wav,1.0
3073,14.도움요청_133177_label.wav,1.0
3074,14.도움요청_133252_label.wav,1.0
3075,14.도움요청_133925_label.wav,1.0
3078,14.도움요청_134171_label.wav,1.0
3079,14.도움요청_134241_label.wav,1.0
3080,14.도움요청_134990_label.wav,1.0
3081,14.도움요청_135355_label.wav,1.0
3082,14.도움요청_135423_label.wav,1.0
3083,14.도움요청_135596_label.wav,1.0
3084,14.도움요청_135708_label.wav,1.0
3085,14.도움요청_135952_label.wav,1.0
3086,14.도움요청_135997_label.wav,1.0
3087,14.도움요청_136022_label.wav,1.0
3090,14.도움요청_136176_label.wav,1.0
3091,14.도움요청_136705_label.wav,1.0
3092,14.도움요청_136863_label.wav,1.0
3095,14.도움요청_137162_label.wav,1.0
3096,14.도움요청_137302_label.wav,1.0
3098,14.도움요청_137878_label.wav,1.0
3099,14.도움요청_138362_label.wav,1.0
3100,14.도움요청_138521_label.wav,1.0
3101,14.도움요청_138545_label.wav,1.0
3102,14.도움요청_138704_label.wav,1.0
3103,14.도움요청_138811_label.wav,1.0
3104,14.도움요청_138854_label.wav,1.0
3105,14.도움요청_139100_label.wav,1.0
3106,14.도움요청_139200_label.wav,1.0
3110,14.도움요청_140071_label.wav,1.0
3111,14.도움요청_140098_label.wav,1.0
3112,14.도움요청_140112_label.wav,1.0
3113,14.도움요청_140121_label.wav,1.0
3114,14.도움요청_140145_label.wav,1.0
3116,14.도움요청_140396_label.wav,1.0
3117,14.도움요청_140432_label.wav,1.0
3118,14.도움요청_31501_label.wav,1.0
3119,14.도움요청_32256_label.wav,1.0
3120,14.도움요청_32567_label.wav,1.0
3121,14.도움요청_33072_label.wav,1.0
3123,14.도움요청_33860_label.wav,1.0
3125,14.도움요청_33957_label.wav,1.0
3126,14.도움요청_34178_label.wav,1.0
3127,14.도움요청_34278_label.wav,1.0
3128,14.도움요청_34809_label.wav,1.0
3129,14.도움요청_35404_label.wav,1.0
3133,14.도움요청_36582_label.wav,1.0
3134,14.도움요청_36753_label.wav,1.0
3135,14.도움요청_36801_label.wav,1.0
3136,14.도움요청_37287_label.wav,1.0
3137,14.도움요청_37514_label.wav,1.0
3138,14.도움요청_37730_label.wav,1.0
3139,14.도움요청_37747_label.wav,1.0
3140,14.도움요청_37800_label.wav,1.0
3141,14.도움요청_38568_label.wav,1.0
3143,14.도움요청_40779_label.wav,1.0
3144,14.도움요청_41395_label.wav,1.0
3145,14.도움요청_41399_label.wav,1.0
3146,14.도움요청_41511_label.wav,1.0
3147,14.도움요청_41643_label.wav,1.0
3149,14.도움요청_42117_label.wav,1.0
3150,14.도움요청_42150_label.wav,1.0
3151,14.도움요청_42222_label.wav,1.0
3153,14.도움요청_42441_label.wav,1.0
3155,14.도움요청_42643_label.wav,1.0
3156,14.도움요청_42670_label.wav,1.0
3157,14.도움요청_42723_label.wav,1.0
3158,14.도움요청_43355_label.wav,1.0
3159,14.도움요청_43672_label.wav,1.0
3160,14.도움요청_43998_label.wav,1.0
3161,14.도움요청_44012_label.wav,1.0
3162,14.도움요청_44058_label.wav,1.0
3163,14.도움요청_44093_label.wav,1.0
3164,14.도움요청_44231_label.wav,1.0
3166,14.도움요청_44402_label.wav,1.0
3167,14.도움요청_44508_label.wav,1.0
3168,14.도움요청_44516_label.wav,1.0
3169,14.도움요청_45167_label.wav,1.0
3170,14.도움요청_45326_label.wav,1.0
3171,14.도움요청_45832_label.wav,1.0
3172,14.도움요청_46032_label.wav,1.0
3173,14.도움요청_46099_label.wav,1.0
3174,14.도움요청_46137_label.wav,1.0
3175,14.도움요청_46280_label.wav,1.0
3176,14.도움요청_46627_label.wav,1.0
3177,14.도움요청_47592_label.wav,1.0
3178,14.도움요청_47791_label.wav,1.0
3181,14.도움요청_47941_label.wav,1.0
3182,14.도움요청_47993_label.wav,1.0
3183,14.도움요청_48035_label.wav,1.0
3185,14.도움요청_48251_label.wav,1.0
3186,14.도움요청_48393_label.wav,1.0
3187,14.도움요청_48617_label.wav,1.0
3188,14.도움요청_49112_label.wav,1.0
3189,14.도움요청_49385_label.wav,1.0
3190,14.도움요청_49420_label.wav,1.0
3191,14.도움요청_49561_label.wav,1.0
3194,14.도움요청_499027_label.wav,1.0
3195,14.도움요청_499055_label.wav,1.0
3197,14.도움요청_499179_label.wav,1.0
3198,14.도움요청_508245_label.wav,1.0
3199,14.도움요청_508282_label.wav,1.0
3200,14.도움요청_508354_label.wav,1.0
3202,14.도움요청_508520_label.wav,1.0
3203,14.도움요청_530997_label.wav,1.0
3204,14.도움요청_531001_label.wav,1.0
3205,14.도움요청_531165_label.wav,1.0
3209,14.도움요청_531353_label.wav,1.0
3210,14.도움요청_531436_label.wav,1.0
3213,14.도움요청_531579_label.wav,1.0
3214,14.도움요청_532618_label.wav,1.0
3215,14.도움요청_532633_label.wav,1.0
3216,14.도움요청_532641_label.wav,1.0
3217,14.도움요청_532676_label.wav,1.0
3218,14.도움요청_532745_label.wav,1.0
3219,14.도움요청_561811_label.wav,1.0
3220,14.도움요청_562831_label.wav,1.0
3222,14.도움요청_756303_label.wav,1.0
3223,14.도움요청_756426_label.wav,1.0
3225,14.도움요청_756527_label.wav,1.0
3226,14.도움요청_756665_label.wav,1.0
3227,14.도움요청_756865_label.wav,1.0
3228,14.도움요청_756905_label.wav,1.0
3229,14.도움요청_756966_label.wav,1.0
3230,14.도움요청_757000_label.wav,1.0
3232,14.도움요청_757384_label.wav,1.0
3234,14.도움요청_757691_label.wav,1.0
3235,14.도움요청_757702_label.wav,1.0
3236,14.도움요청_757785_label.wav,1.0
3237,14.도움요청_757813_label.wav,1.0
3239,14.도움요청_758142_label.wav,1.0
3241,14.도움요청_758257_label.wav,1.0
3242,14.도움요청_758266_label.wav,1.0
3243,14.도움요청_758584_label.wav,1.0
3244,14.도움요청_758593_label.wav,1.0
3245,14.도움요청_758882_label.wav,1.0
3246,14.도움요청_758914_label.wav,1.0
3247,14.도움요청_758930_label.wav,1.0
3248,14.도움요청_758942_label.wav,1.0
3249,14.도움요청_759031_label.wav,1.0
3250,14.도움요청_759074_label.wav,1.0
3251,14.도움요청_759083_label.wav,1.0
3252,14.도움요청_759198_label.wav,1.0
3253,14.도움요청_759200_label.wav,1.0
3255,14.도움요청_759343_label.wav,1.0
3257,14.도움요청_759364_label.wav,1.0
3261,14.도움요청_759518_label.wav,1.0
3263,14.도움요청_759591_label.wav,1.0
3265,14.도움요청_759735_label.wav,1.0
3266,14.도움요청_759786_label.wav,1.0
3269,14.도움요청_759860_label.wav,1.0
3270,14.도움요청_760142_label.wav,1.0
3272,14.도움요청_760862_label.wav,1.0
3274,14.도움요청_760903_label.wav,1.0
3275,14.도움요청_760938_label.wav,1.0
3276,14.도움요청_760976_label.wav,1.0
3278,14.도움요청_761059_label.wav,1.0
3279,14.도움요청_761060_label.wav,1.0
3280,14.도움요청_761077_label.wav,1.0
3281,14.도움요청_761171_label.wav,1.0
3283,14.도움요청_761220_label.wav,1.0
3284,14.도움요청_761313_label.wav,1.0
3285,14.도움요청_761337_label.wav,1.0
3286,14.도움요청_761367_label.wav,1.0
3287,14.도움요청_761593_label.wav,1.0
3288,14.도움요청_761624_label.wav,1.0
3289,14.도움요청_761626_label.wav,1.0
3291,14.도움요청_761833_label.wav,1.0
3292,14.도움요청_761846_label.wav,1.0
3293,14.도움요청_761853_label.wav,1.0
3295,14.도움요청_762093_label.wav,1.0
3296,14.도움요청_762114_label.wav,1.0
3297,14.도움요청_762131_label.wav,1.0
3298,14.도움요청_762133_label.wav,1.0
3299,14.도움요청_762211_label.wav,1.0
3300,14.도움요청_762381_label.wav,1.0
3301,14.도움요청_762493_label.wav,1.0
3302,14.도움요청_762525_label.wav,1.0
3303,14.도움요청_762555_label.wav,1.0
3304,14.도움요청_762569_label.wav,1.0
3305,14.도움요청_762581_label.wav,1.0
3306,14.도움요청_762587_label.wav,1.0
3307,14.도움요청_762670_label.wav,1.0
3309,14.도움요청_763003_label.wav,1.0
3310,14.도움요청_763105_label.wav,1.0
3311,14.도움요청_763157_label.wav,1.0
3312,14.도움요청_763259_label.wav,1.0
3313,14.도움요청_763432_label.wav,1.0
3315,14.도움요청_763464_label.wav,1.0
3316,14.도움요청_763483_label.wav,1.0
3319,14.도움요청_763570_label.wav,1.0
3320,14.도움요청_763574_label.wav,1.0
3321,14.도움요청_763578_label.wav,1.0
3322,14.도움요청_763628_label.wav,1.0
3323,14.도움요청_763648_label.wav,1.0
3325,14.도움요청_763849_label.wav,1.0
3327,14.도움요청_763889_label.wav,1.0
3329,14.도움요청_763973_label.wav,1.0
3330,14.도움요청_764013_label.wav,1.0
3332,14.도움요청_764083_label.wav,1.0
3333,14.도움요청_764121_label.wav,1.0
3334,14.도움요청_764325_label.wav,1.0
3335,14.도움요청_764336_label.wav,1.0
3337,14.도움요청_764401_label.wav,1.0
3339,14.도움요청_764436_label.wav,1.0
3340,14.도움요청_764467_label.wav,1.0
3341,14.도움요청_764484_label.wav,1.0
3344,14.도움요청_764555_label.wav,1.0
3345,14.도움요청_764605_label.wav,1.0
3346,14.도움요청_764612_label.wav,1.0
3347,14.도움요청_764614_label.wav,1.0
3348,14.도움요청_764652_label.wav,1.0
3349,14.도움요청_764699_label.wav,1.0
3350,14.도움요청_764702_label.wav,1.0
3351,14.도움요청_764761_label.wav,1.0
3352,14.도움요청_764785_label.wav,1.0
3353,14.도움요청_764800_label.wav,1.0
3354,14.도움요청_764826_label.wav,1.0
3355,14.도움요청_764832_label.wav,1.0
3356,14.도움요청_764865_label.wav,1.0
3357,14.도움요청_764897_label.wav,1.0
3359,14.도움요청_764977_label.wav,1.0
3360,14.도움요청_765057_label.wav,1.0
3361,14.도움요청_765074_label.wav,1.0
3364,14.도움요청_765238_label.wav,1.0
3366,14.도움요청_765339_label.wav,1.0
3368,14.도움요청_765397_label.wav,1.0
3369,14.도움요청_765419_label.wav,1.0
3370,14.도움요청_765641_label.wav,1.0
3371,14.도움요청_765710_label.wav,1.0
3372,14.도움요청_765735_label.wav,1.0
3374,14.도움요청_765852_label.wav,1.0
3375,14.도움요청_765859_label.wav,1.0
3376,14.도움요청_765959_label.wav,1.0
3379,14.도움요청_766128_label.wav,1.0
3380,14.도움요청_766180_label.wav,1.0
3382,14.도움요청_766310_label.wav,1.0
3383,14.도움요청_766345_label.wav,1.0
3384,14.도움요청_766399_label.wav,1.0
3385,14.도움요청_766425_label.wav,1.0
3386,14.도움요청_766474_label.wav,1.0
3387,14.도움요청_766511_label.wav,1.0
3389,14.도움요청_766546_label.wav,1.0
3390,14.도움요청_766623_label.wav,1.0
3395,14.도움요청_767001_label.wav,1.0
3396,14.도움요청_767106_label.wav,1.0
3397,14.도움요청_767137_label.wav,1.0
3398,14.도움요청_767257_label.wav,1.0
3399,14.도움요청_767408_label.wav,1.0
3401,14.도움요청_767515_label.wav,1.0
3402,14.도움요청_767639_label.wav,1.0
3403,14.도움요청_76767_label.wav,1.0
3404,14.도움요청_767686_label.wav,1.0
3405,14.도움요청_767714_label.wav,1.0
3406,14.도움요청_767776_label.wav,1.0
3407,14.도움요청_767790_label.wav,1.0
3409,14.도움요청_767807_label.wav,1.0
3413,14.도움요청_767953_label.wav,1.0
3414,14.도움요청_768032_label.wav,1.0
3415,14.도움요청_768142_label.wav,1.0
3416,14.도움요청_768150_label.wav,1.0
3417,14.도움요청_768168_label.wav,1.0
3418,14.도움요청_768284_label.wav,1.0
3419,14.도움요청_768574_label.wav,1.0
3420,14.도움요청_768634_label.wav,1.0
3421,14.도움요청_768729_label.wav,1.0
3423,14.도움요청_768794_label.wav,1.0
3424,14.도움요청_768826_label.wav,1.0
3425,14.도움요청_768935_label.wav,1.0
3427,14.도움요청_769029_label.wav,1.0
3428,14.도움요청_769092_label.wav,1.0
3429,14.도움요청_769103_label.wav,1.0
3430,14.도움요청_769404_label.wav,1.0
3431,14.도움요청_769427_label.wav,1.0
3432,14.도움요청_769441_label.wav,1.0
3433,14.도움요청_769505_label.wav,1.0
3434,14.도움요청_769554_label.wav,1.0
3435,14.도움요청_769578_label.wav,1.0
3436,14.도움요청_769816_label.wav,1.0
3437,14.도움요청_770097_label.wav,1.0
3438,14.도움요청_770219_label.wav,1.0
3439,14.도움요청_770309_label.wav,1.0
3440,14.도움요청_770451_label.wav,1.0
3443,14.도움요청_770794_label.wav,1.0
3446,14.도움요청_771070_label.wav,1.0
3447,14.도움요청_771080_label.wav,1.0
3448,14.도움요청_771211_label.wav,1.0
3449,14.도움요청_771252_label.wav,1.0
3451,14.도움요청_771482_label.wav,1.0
3452,14.도움요청_771519_label.wav,1.0
3453,14.도움요청_771602_label.wav,1.0
3454,14.도움요청_771609_label.wav,1.0
3455,14.도움요청_771639_label.wav,1.0
3456,14.도움요청_771698_label.wav,1.0
3457,14.도움요청_77179_label.wav,1.0
3458,14.도움요청_771801_label.wav,1.0
3459,14.도움요청_771811_label.wav,1.0
3460,14.도움요청_772073_label.wav,1.0
3461,14.도움요청_772155_label.wav,1.0
3463,14.도움요청_772234_label.wav,1.0
3464,14.도움요청_772358_label.wav,1.0
3465,14.도움요청_772484_label.wav,1.0
3466,14.도움요청_772607_label.wav,1.0
3467,14.도움요청_772610_label.wav,1.0
3468,14.도움요청_772773_label.wav,1.0
3469,14.도움요청_772929_label.wav,1.0
3470,14.도움요청_772974_label.wav,1.0
3471,14.도움요청_773120_label.wav,1.0
3472,14.도움요청_773133_label.wav,1.0
3473,14.도움요청_773180_label.wav,1.0
3474,14.도움요청_773273_label.wav,1.0
3475,14.도움요청_773282_label.wav,1.0
3477,14.도움요청_773377_label.wav,1.0
3480,14.도움요청_773462_label.wav,1.0
3482,14.도움요청_773577_label.wav,1.0
3483,14.도움요청_773625_label.wav,1.0
3484,14.도움요청_773669_label.wav,1.0
3485,14.도움요청_773692_label.wav,1.0
3486,14.도움요청_773729_label.wav,1.0
3488,14.도움요청_773774_label.wav,1.0
3489,14.도움요청_773793_label.wav,1.0
3490,14.도움요청_773824_label.wav,1.0
3491,14.도움요청_773868_label.wav,1.0
3493,14.도움요청_773951_label.wav,1.0
3494,14.도움요청_774030_label.wav,1.0
3495,14.도움요청_774051_label.wav,1.0
3496,14.도움요청_774146_label.wav,1.0
3497,14.도움요청_774208_label.wav,1.0
3498,14.도움요청_774257_label.wav,1.0
3499,14.도움요청_77437_label.wav,1.0
3500,14.도움요청_774498_label.wav,1.0
3501,14.도움요청_774552_label.wav,1.0
3502,14.도움요청_774644_label.wav,1.0
3503,14.도움요청_774744_label.wav,1.0
3505,14.도움요청_775151_label.wav,1.0
3507,14.도움요청_775434_label.wav,1.0
3508,14.도움요청_775508_label.wav,1.0
3509,14.도움요청_775620_label.wav,1.0
3510,14.도움요청_775792_label.wav,1.0
3511,14.도움요청_775950_label.wav,1.0
3512,14.도움요청_775962_label.wav,1.0
3513,14.도움요청_776047_label.wav,1.0
3514,14.도움요청_776073_label.wav,1.0
3515,14.도움요청_776709_label.wav,1.0
3516,14.도움요청_776808_label.wav,1.0
3517,14.도움요청_776928_label.wav,1.0
3518,14.도움요청_777076_label.wav,1.0
3519,14.도움요청_777179_label.wav,1.0
3520,14.도움요청_777183_label.wav,1.0
3521,14.도움요청_777243_label.wav,1.0
3523,14.도움요청_777583_label.wav,1.0
3524,14.도움요청_777764_label.wav,1.0
3525,14.도움요청_777828_label.wav,1.0
3526,14.도움요청_777840_label.wav,1.0
3527,14.도움요청_777887_label.wav,1.0
3528,14.도움요청_777911_label.wav,1.0
3529,14.도움요청_777915_label.wav,1.0
3530,14.도움요청_777938_label.wav,1.0
3531,14.도움요청_777973_label.wav,1.0
3532,14.도움요청_777990_label.wav,1.0
3533,14.도움요청_778059_label.wav,1.0
3534,14.도움요청_778161_label.wav,1.0
3535,14.도움요청_778224_label.wav,1.0
3536,14.도움요청_778247_label.wav,1.0
3537,14.도움요청_778269_label.wav,1.0
3538,14.도움요청_778304_label.wav,1.0
3539,14.도움요청_778328_label.wav,1.0
3540,14.도움요청_778344_label.wav,1.0
3541,14.도움요청_778389_label.wav,1.0
3543,14.도움요청_778582_label.wav,1.0
3544,14.도움요청_778759_label.wav,1.0
3545,14.도움요청_778802_label.wav,1.0
3546,14.도움요청_778855_label.wav,1.0
3547,14.도움요청_778927_label.wav,1.0
3548,14.도움요청_779026_label.wav,1.0
3549,14.도움요청_779333_label.wav,1.0
